Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
4176	-3795.457	-3941.87	146.4124	0.306063	0.0311788	0.0710613	0.0277496	0.0795897	0.0326475	0.0189877	0.035269	0.0262085	0.0720414	0.0608733	0.0681521	0.0244972	0.0143963	0.11718	0.0432408	0.115293	0.121283	0.175301	0.0400768	0.101224	0.118402	0.0383889	0.0034727	0.00239495	0.0491946	0.085114	0.0287357	0.110657	0.0247238	0.0430937	0.032153	0.0373273	0.0769446	0.0591662	0.0464276	0.088636	0.229672	0.0312312	0.0102673	0.0176124	0.0176021	0.0204848	0.0126874	0.016679	0.0286049	0.0123865	0.114144	0.31266	0.0901301	0.0283216	0.069003	0.0867593	0.0423465	0.0530174	0.0176676	0.0381629	0.0184634	0.0447818	0.00301424	0.0483839	0.0475354	0.0650757	0.006281	0.0587748	0.181348	0.0567813	0.00952283	0.0225327	0.0898248	0.0235799	0.034267	0.00231747	0.0135865	0.0460631	0.0873921	0.297552	0.089607	0.00537951	0.00940883	0.00845634	0.052014	0.0691992	0.00860998	0.0497093	0.00807471	0.134235	0.00551691	0.0295541	0.932718	1.03816	0.305902	0.561199	0.835082	1.19749	1.7819	3.26902	0.8564681	0.5095599	0.0577104	0.005879	0.0133991	0.00523238	0.0150072	0.00615592	0.00358026	0.00665023	0.00494181	0.0135839	0.0114781	0.0128506	0.00461912	0.00271452	0.0220951	0.00815336	0.0217393	0.0228688	0.0330543	0.00755677	0.0190866	0.0223255	0.0072385	0.000654802	0.000451585	0.009276	0.0160489	0.00541832	0.0208653	0.00466185	0.00812562	0.00606269	0.00703833	0.0145085	0.0111562	0.00875425	0.016713	0.0433063	0.00588886	0.00193597	0.00332095	0.003319	0.00386255	0.00239229	0.00314495	0.00539366	0.00233557	0.0215227	0.0589544	0.0169947	0.00534025	0.013011	0.0163591	0.00798474	0.00999682	0.00333136	0.00719589	0.00348141	0.00844393	0.000568356	0.00912314	0.00896315	0.0122705	0.00118433	0.0110824	0.0341944	0.0107065	0.0017956	0.0042487	0.0169371	0.00444615	0.0064613	0.000436975	0.00256183	0.00868553	0.0164784	0.0561056	0.016896	0.00101435	0.0017741	0.0015945	0.00980762	0.013048	0.00162347	0.00937304	0.00152255	0.025311	0.00104025	0.00557263	5.303429
4212	-3816.638	-3961.284	144.6453	0.311139	0.157202	0.0509717	0.0197408	0.0736745	0.0198346	0.0150052	0.0242494	0.0618132	0.118369	0.0501086	0.0999247	0.0460137	0.0418233	0.101341	0.103952	0.206984	0.175024	0.187605	0.0359538	0.0990688	0.259035	0.0373436	0.00476156	0.00190612	0.0350987	0.114567	0.0263333	0.127081	0.0300312	0.0430047	0.0552386	0.0764895	0.0460173	0.0807831	0.033875	0.0857375	0.232721	0.0392071	0.0125828	0.0161596	0.014802	0.0271914	0.014987	0.00810524	0.0141357	0.0286138	0.0506976	0.180375	0.1368	0.0205156	0.0768913	0.0498058	0.0464053	0.0137377	0.0163634	0.0312729	0.00793648	0.00652958	0.0175184	0.0494151	0.0348491	0.110588	0.0118841	0.0744148	0.224689	0.0715867	0.0155951	0.0491139	0.164053	0.0455148	0.018491	0.033832	0.0286903	0.111861	0.0513045	0.399908	0.071834	0.00094821	0.0665988	0.0158171	0.0399192	0.0438944	0.045284	0.115956	0.0269254	0.13297	0.0294044	0.143007	0.911527	1.05018	0.358758	0.606563	0.855581	1.1688	1.64863	2.78739	0.7412223	0.4922834	0.0490075	0.0247608	0.00802856	0.00310937	0.0116045	0.00312414	0.00236346	0.00381952	0.0097362	0.0186443	0.0078926	0.0157391	0.00724761	0.00658758	0.0159622	0.0163735	0.032602	0.0275681	0.0295497	0.00566308	0.0156043	0.0408005	0.00588198	0.000749993	0.000300233	0.00552839	0.0180455	0.00414776	0.0200165	0.00473021	0.00677367	0.00870063	0.0120479	0.00724819	0.0127242	0.00533565	0.0135045	0.0366559	0.00617552	0.00198191	0.0025453	0.00233146	0.00428291	0.0023606	0.00127666	0.00222652	0.00450696	0.00798539	0.0284108	0.0215474	0.00323142	0.0121111	0.00784491	0.0073093	0.00216382	0.0025774	0.00492579	0.00125008	0.00102847	0.00275932	0.00778337	0.00548909	0.0174187	0.00187186	0.0117211	0.0353908	0.0112756	0.00245638	0.00773592	0.02584	0.00716903	0.00291251	0.00532888	0.00451901	0.0176191	0.00808098	0.0629894	0.0113146	0.000149353	0.01049	0.00249135	0.00628767	0.00691381	0.00713268	0.0182642	0.00424102	0.0209441	0.00463149	0.022525	6.348804
4248	-3797.418	-3943.084	145.6663	0.27516	0.117832	0.0299615	0.0351667	0.0916694	0.0166237	0.0192562	0.0148863	0.0721989	0.0320217	0.048822	0.109784	0.0520141	0.00498719	0.228946	0.0749776	0.0884191	0.0710052	0.147502	0.0285407	0.15817	0.138703	0.0512388	0.00820897	0.00141933	0.0918121	0.0636209	0.0797408	0.0462175	0.0706457	0.0635539	0.0472129	0.0734865	0.0652365	0.0709696	0.0405762	0.0628523	0.219937	0.0290317	0.0170737	0.0058493	0.0105461	0.0258549	0.0148924	0.00911764	0.0513453	0.0508947	0.221165	0.00101279	0.189601	0.0270075	0.022266	0.0574858	0.0117343	0.0524995	0.00229024	0.0189933	0.106048	0.0578809	0.0187831	0.0143561	0.0175852	0.0316224	0.09178	0.0294229	0.0307212	0.0866228	0.0103184	0.0990577	0.0357635	0.1357	0.00301477	0.056466	0.0369722	0.0339909	0.109754	0.0282955	0.0703143	0.246261	0.0576546	0.0345535	0.369839	0.0228867	0.0384279	0.0727917	0.0864488	0.0188898	0.050631	0.00185088	0.833169	1.09462	0.346582	0.596434	0.851098	1.17495	1.67663	2.88532	0.7661901	0.4316965	0.0471428	0.020188	0.00513326	0.00602506	0.0157056	0.00284811	0.00329913	0.00255045	0.0123697	0.00548622	0.0083646	0.0188092	0.00891149	0.000854446	0.0392249	0.0128458	0.0151487	0.0121652	0.0252712	0.00488984	0.0270991	0.0237638	0.00877866	0.00140643	0.000243171	0.01573	0.0109001	0.0136619	0.00791838	0.0121036	0.0108886	0.00808891	0.0125903	0.0111769	0.0121591	0.00695186	0.0107684	0.0376815	0.00497396	0.00292521	0.00100215	0.00180685	0.00442969	0.0025515	0.00156211	0.00879691	0.00871971	0.0378919	0.00017352	0.032484	0.00462715	0.00381479	0.00984894	0.00201041	0.00899466	0.000392383	0.0032541	0.018169	0.00991664	0.00321808	0.00245961	0.00301285	0.00541782	0.0157245	0.00504099	0.00526341	0.0148409	0.00176783	0.0169714	0.00612731	0.0232493	0.000516516	0.00967422	0.00633438	0.00582361	0.0188039	0.00484782	0.0120468	0.0421916	0.00987786	0.00592	0.063364	0.00392114	0.00658379	0.0124713	0.0148111	0.00323636	0.00867454	0.000317108	5.836745
4284	-3809.006	-3955.065	146.0589	0.191968	0.0813606	0.0728926	0.103999	0.0607521	0.0228931	0.0149293	0.015561	0.0193662	0.118199	0.0932826	0.125594	0.0855837	0.041225	0.100566	0.0533093	0.170008	0.0522411	0.150071	0.0569233	0.0800354	0.108445	0.0514988	0.0147745	0.00234631	0.0898074	0.0793331	0.0387633	0.0593569	0.0294205	0.0217087	0.0544411	0.0234806	0.0473895	0.0525715	0.0182633	0.0756135	0.180349	0.0217155	0.00736102	0.0303275	0.00472238	0.0148378	0.00943741	0.00868161	0.0206186	0.0393546	0.0643576	0.197505	0.0403631	0.0514315	0.0525191	0.07455	0.0112489	0.0825599	0.0125152	0.0529788	0.0130156	0.0583033	0.0189828	0.329822	0.0453841	0.0479998	0.0927786	0.00670742	0.0335281	0.0535832	0.155416	0.0661339	0.0355663	0.0566662	0.0212024	0.0142242	0.0541175	0.0421451	0.0244402	0.0173615	0.0241399	0.0279659	0.0727182	0.0131639	0.252243	0.0752174	0.22351	0.0161324	0.0153671	0.0695235	0.0552125	0.0416607	0.767742	1.13173	0.242963	0.501564	0.80632	1.2402	1.99376	4.11586	1.023032	0.3847526	0.0347161	0.0147135	0.0131822	0.0188075	0.0109866	0.00414007	0.00269987	0.00281411	0.00350225	0.0213754	0.0168695	0.0227129	0.0154773	0.00745528	0.0181868	0.00964064	0.0307449	0.00944746	0.0271394	0.0102942	0.0144739	0.0196116	0.00931322	0.00267187	0.000424315	0.0162411	0.0143469	0.0070101	0.0107343	0.00532051	0.00392589	0.00984532	0.00424632	0.00857009	0.00950722	0.0033028	0.0136742	0.032615	0.00392711	0.00133119	0.00548453	0.000854012	0.00268332	0.0017067	0.00157001	0.00372873	0.00711703	0.0116387	0.0357175	0.0072994	0.00930105	0.00949773	0.0134819	0.0020343	0.0149304	0.00226329	0.00958088	0.00235378	0.0105438	0.00343292	0.0596461	0.00820742	0.00868046	0.0167784	0.00121299	0.00606334	0.00969018	0.0281059	0.0119599	0.00643194	0.0102477	0.00383432	0.00257235	0.0097868	0.00762167	0.00441985	0.00313972	0.00436554	0.00505746	0.0131506	0.00238061	0.0456166	0.0136026	0.0404203	0.00291744	0.00277904	0.0125729	0.00998483	0.00753407	5.529641
4320	-3801.056	-3946.422	145.3668	0.21314	0.0985561	0.0483321	0.0226515	0.0825247	0.0281353	0.0139997	0.000710105	0.0538823	0.00976948	0.0476561	0.106831	0.0636046	0.0581043	0.0897901	0.115065	0.151398	0.067011	0.153537	0.0209792	0.147952	0.11744	0.0424437	0.00637569	0.00339688	0.0408262	0.0866123	0.0123921	0.0306286	0.0364769	0.0800097	0.0457771	0.0710187	0.0682461	0.103425	0.000844775	0.0659781	0.189175	0.0496348	0.0245079	0.00755556	0.0189381	0.04402	0.00580489	0.00263008	0.0223287	0.0343494	0.0012105	0.296468	0.0142908	0.0468305	0.0486333	0.0840845	0.0668651	0.126114	0.06596	0.0210185	0.00280678	0.127081	0.0574562	0.277724	0.0234325	0.124061	0.0894385	0.00943977	0.0419468	0.192672	0.123254	0.120619	0.0648026	0.0697548	0.00240141	0.0106953	0.0360436	0.0259944	0.0514506	0.0243895	0.0796413	0.00506191	0.07168	0.0295271	0.201484	0.0530085	0.213486	0.0162134	0.0776225	0.112741	0.0341994	0.0366841	0.796483	1.11543	0.309357	0.564281	0.83651	1.19544	1.77217	3.23251	0.8483481	0.4049893	0.0356257	0.0164734	0.00807858	0.00378613	0.0137938	0.00470273	0.00234	0.000118692	0.00900627	0.00163294	0.00796559	0.0178565	0.0106313	0.00971197	0.0150082	0.0192328	0.0253057	0.0112007	0.0256633	0.00350662	0.0247298	0.0196298	0.00709434	0.00106568	0.000567778	0.00682398	0.014477	0.00207131	0.00511949	0.00609702	0.0133734	0.00765151	0.0118706	0.0114071	0.0172871	0.000141202	0.011028	0.03162	0.00829632	0.00409642	0.00126289	0.00316545	0.00735782	0.000970272	0.00043961	0.00373218	0.00574141	0.000202332	0.0495538	0.00238866	0.00782759	0.00812892	0.0140545	0.0111763	0.0210795	0.011025	0.00351318	0.000469146	0.0212412	0.00960363	0.0464208	0.00391668	0.0207364	0.0149494	0.00157783	0.00701129	0.0322046	0.0206016	0.0201611	0.0108316	0.0116593	0.000401389	0.00178768	0.00602458	0.00434489	0.00859983	0.00407663	0.0133118	0.000846084	0.0119811	0.00493536	0.0336774	0.00886021	0.0356835	0.00271002	0.0129744	0.0188444	0.00571634	0.00613165	5.982752
4356	-3810.024	-3955.196	145.1723	0.355457	0.0682224	0.0477296	0.01061	0.0734312	0.0369268	0.0208335	0.00179694	0.059761	0.115695	0.0214453	0.0806379	0.0396243	0.0264	0.101397	0.0544802	0.16581	0.165422	0.148552	0.0629666	0.115975	0.130934	0.0987279	0.00628322	0.000940177	0.0707958	0.0794389	0.0507714	0.0587199	0.0337338	0.108602	0.0420211	0.0751682	0.0485591	0.0785074	0.00824357	0.0540155	0.276103	0.03359	0.0120545	0.00467508	0.0190458	0.085644	0.0160473	0.0349319	0.00693023	0.0232685	0.000790954	0.282707	0.0216286	0.0391809	0.0244636	0.0554005	0.102054	0.0641246	0.0210978	0.0225071	0.0077223	0.191455	0.0636099	0.202953	0.0238121	0.13284	0.0534953	0.00788461	0.0638696	0.0864303	0.0945675	0.12126	0.0543116	0.0395572	0.02091	0.00347714	0.053974	0.0318745	0.0148254	0.0414464	0.0704684	0.00802291	0.0773665	0.0582514	0.163141	0.0611922	0.323746	0.0195909	0.0488368	0.0919281	0.00621585	0.0366058	0.756053	1.13836	0.3268	0.579581	0.843521	1.18551	1.72538	3.05997	0.8086847	0.3766886	0.0578871	0.0111102	0.00777289	0.00172787	0.0119585	0.00601363	0.00339279	0.000292637	0.00973223	0.0188412	0.00349242	0.0131321	0.00645292	0.0042993	0.0165127	0.00887224	0.0270026	0.0269394	0.024192	0.0102543	0.0188869	0.021323	0.0160781	0.00102324	0.00015311	0.0115293	0.0129368	0.00826825	0.0095627	0.00549363	0.0176862	0.00684324	0.0122413	0.00790797	0.0127851	0.00134249	0.00879656	0.044964	0.00547022	0.0019631	0.00076135	0.00310165	0.0139474	0.00261335	0.00568875	0.00112861	0.00378933	0.000128809	0.0460395	0.00352228	0.00638071	0.00398396	0.00902212	0.0166198	0.0104429	0.00343584	0.00366535	0.0012576	0.0311789	0.010359	0.0330514	0.00387787	0.0216333	0.00871185	0.00128403	0.0104013	0.0140754	0.0154006	0.0197475	0.00884478	0.006442	0.00340526	0.000566261	0.00878981	0.00519085	0.00241436	0.00674965	0.011476	0.00130655	0.0125993	0.00948639	0.0265679	0.00996531	0.0527228	0.00319043	0.0079532	0.0149707	0.00101227	0.00596135	6.14052
4392	-3797.254	-3943.659	146.4045	0.283723	0.0815749	0.0592902	0.056299	0.0531167	0.0481934	0.0185612	0.0132273	0.033309	0.0616297	0.0444304	0.0649934	0.0596484	0.0250511	0.0853768	0.185519	0.119623	0.0789193	0.159163	0.0342527	0.108582	0.223439	0.0391318	0.012749	0.00325478	0.0552739	0.0635502	0.0309603	0.0425468	0.0339844	0.0685615	0.0223319	0.0924313	0.0541855	0.0588677	0.0136602	0.0827916	0.171164	0.0232137	0.0197191	0.0123868	0.0201469	0.018692	0.00733211	0.0170305	0.0166888	0.0909768	0.0851553	0.0332139	0.327868	0.0359754	0.0314063	0.0250622	0.0335606	0.044343	0.0592774	0.0101706	0.0265003	0.0127712	0.130768	0.188911	0.0650354	0.0238327	0.0269155	0.00352154	0.0165012	0.0171567	0.0263878	0.0524374	0.0548551	0.0278949	0.0017742	0.0226209	0.104555	0.0887905	0.0950799	0.0620344	0.0362311	0.073686	0.0322692	0.011785	0.04876	0.0615977	0.0254686	0.242905	0.0477584	0.00167907	0.00733892	0.0272364	0.900575	1.05639	0.297566	0.553688	0.831579	1.20253	1.80607	3.3606	0.8764452	0.4835084	0.053325	0.0153318	0.0111434	0.0105812	0.00998313	0.00905781	0.00348852	0.00248604	0.00626033	0.0115831	0.00835056	0.0122153	0.0112107	0.00470829	0.0160463	0.0348678	0.0224827	0.0148326	0.0299141	0.0064377	0.0204077	0.0419948	0.00735471	0.00239614	0.000611727	0.0103886	0.0119441	0.0058189	0.00799655	0.00638727	0.0128859	0.00419721	0.0173722	0.010184	0.011064	0.00256739	0.0155604	0.0321698	0.00436295	0.00370615	0.00232806	0.00378655	0.00351311	0.00137805	0.00320083	0.00313661	0.0170988	0.0160047	0.00624246	0.0616218	0.00676148	0.00590273	0.00471038	0.00630761	0.00833414	0.011141	0.00191154	0.00498065	0.00240032	0.0245775	0.0355053	0.0122232	0.00447928	0.0050587	0.000661863	0.00310136	0.00322455	0.00495952	0.00985545	0.0103099	0.00524277	0.000333456	0.00425153	0.0196508	0.0166879	0.01787	0.0116592	0.00680954	0.0138491	0.0060649	0.00221496	0.00916429	0.0115771	0.00478675	0.0456533	0.00897605	0.000315577	0.00137933	0.00511899	5.320647
4428	-3801.318	-3947.411	146.0927	0.35212	0.107328	0.106668	0.0507006	0.0256129	0.048718	0.0363821	0.000451987	0.0357776	0.0688104	0.0629818	0.0969303	0.0476267	0.0267172	0.0903453	0.0671527	0.0937733	0.0739329	0.146724	0.0272344	0.156243	0.128682	0.0527695	0.00389283	0.0143153	0.0577122	0.0872817	0.0365274	0.0493257	0.0399373	0.0400363	0.0698944	0.0886454	0.0515841	0.0783472	0.0127029	0.122371	0.153955	0.0346932	0.0321186	0.0277587	0.0202444	0.0373888	0.00520473	0.0124928	0.0372646	0.0374709	0.00115447	0.25268	0.0226166	0.00532773	0.0223856	0.0699068	0.0689926	0.0732858	0.0409944	0.0106114	0.0276056	0.0734086	0.0516636	0.263003	0.0552788	0.0809217	0.060994	0.00508336	0.0311743	0.143219	0.0347732	0.0929989	0.0310608	0.0484508	0.0091254	0.0621136	0.0349279	0.0063208	0.0199122	0.0260306	0.0257048	0.0196376	0.0696593	0.0224185	0.196395	0.0778885	0.238959	0.0476337	0.0463515	0.0126437	0.0537378	0.00577443	0.806163	1.10994	0.324926	0.577957	0.842783	1.18654	1.73023	3.07763	0.812844	0.4119391	0.0629048	0.0191737	0.0190558	0.00905745	0.00457563	0.00870326	0.0064995	8.07456e-05	0.0063915	0.0122927	0.0112514	0.0173162	0.00850829	0.0047729	0.0161398	0.0119965	0.0167522	0.0132078	0.0262117	0.00486531	0.027912	0.0229885	0.00942705	0.000695437	0.00255736	0.01031	0.0155925	0.00652547	0.00881182	0.00713463	0.00715232	0.0124863	0.0158361	0.00921527	0.0139964	0.00226932	0.021861	0.0275034	0.00619779	0.00573785	0.00495897	0.00361657	0.00667935	0.000929802	0.00223179	0.00665716	0.00669401	0.00020624	0.0451401	0.00404036	0.000951776	0.00399909	0.0124885	0.0123252	0.0130922	0.00732348	0.00189568	0.00493162	0.0131141	0.00922947	0.0469843	0.00987531	0.0144563	0.0108963	0.000908119	0.00556915	0.0255855	0.00621207	0.0166139	0.00554887	0.00865552	0.00163021	0.0110963	0.00623971	0.00112918	0.00355723	0.00465026	0.00459205	0.00350817	0.0124443	0.00400497	0.0350851	0.0139144	0.042689	0.00850955	0.0082805	0.00225874	0.00960002	0.00103158	5.597674
4464	-3800.271	-3947.152	146.8803	0.181157	0.0862848	0.0531458	0.0487496	0.0760116	0.0422957	0.0272475	0.0187815	0.02886	0.125278	0.0512701	0.113222	0.0234017	0.0526892	0.10996	0.114391	0.0975792	0.071336	0.134224	0.0749705	0.0627718	0.152191	0.0353961	0.000971592	0.000570034	0.0573405	0.115958	0.0401535	0.0745663	0.0240113	0.034057	0.0281283	0.0865586	0.0292351	0.0602127	0.0276611	0.113028	0.149204	0.039998	0.00538589	0.00833046	0.0200306	0.0213412	0.00037406	0.0115747	0.0367042	0.0945425	0.090356	0.0385701	0.263068	0.0169568	0.00608263	0.0700006	0.0471784	0.0447002	0.0325643	0.0223707	0.0236396	0.00376165	0.164706	0.190891	0.0647338	0.0412573	0.0352709	0.0163813	0.0133725	0.0159434	0.0375151	0.0830896	0.0313707	0.057504	0.0119316	0.0205079	0.0136323	0.0797688	0.14966	0.0847179	0.019138	0.0645934	0.0202988	0.0200862	0.0517005	0.0257837	0.0217298	0.18515	0.0269909	0.00664948	0.0542925	0.0774536	0.686789	1.17764	0.288082	0.54501	0.82749	1.20847	1.83483	3.47124	0.8998675	0.3307645	0.0347942	0.0165724	0.0102075	0.00936319	0.0145993	0.00812359	0.00523334	0.00360731	0.00554305	0.0240617	0.00984728	0.0217462	0.0044947	0.0101198	0.0211197	0.0219707	0.0187417	0.0137013	0.0257799	0.0143994	0.0120564	0.0292308	0.00679842	0.000186611	0.000109485	0.0110132	0.0222717	0.00771215	0.0143217	0.00461178	0.00654122	0.00540251	0.016625	0.00561509	0.0115649	0.00531277	0.0217089	0.0286571	0.00768229	0.00103445	0.00160001	0.00384721	0.00409894	7.18445e-05	0.00222312	0.00704966	0.0181585	0.0173544	0.00740803	0.0505267	0.00325683	0.00116827	0.0134448	0.0090614	0.00858542	0.00625452	0.00429666	0.00454039	0.000722488	0.0316345	0.0366638	0.0124332	0.00792415	0.00677437	0.0031463	0.00256841	0.0030622	0.00720541	0.0159588	0.00602527	0.0110446	0.00229167	0.00393889	0.00261831	0.0153209	0.0287448	0.0162715	0.00367577	0.0124063	0.00389873	0.00385789	0.00992996	0.0049522	0.00417358	0.0355612	0.00518406	0.00127714	0.0104278	0.0148763	5.206521
4500	-3802.671	-3949.722	147.0504	0.190039	0.11894	0.0305112	0.0647836	0.062798	0.00775622	0.0237163	0.027973	0.026934	0.0737771	0.0584319	0.0811217	0.0328646	0.0199089	0.186658	0.0829454	0.0841284	0.0641578	0.15368	0.062009	0.0778208	0.087869	0.0689445	0.001957	0.0022806	0.0823517	0.0714508	0.0594347	0.0314325	0.0503875	0.0346553	0.0260372	0.0650886	0.0515624	0.0607452	0.0214561	0.0815167	0.176758	0.0236635	0.000905522	0.00571054	0.0277326	0.0123935	0.00786222	0.00931149	0.0358279	0.085444	0.084903	0.0148797	0.199099	0.0111104	0.0293977	0.120216	0.0237485	0.0500552	0.00813748	0.0365593	0.0117824	0.00257514	0.14644	0.183388	0.0868906	0.0250357	0.052422	0.00744776	0.00167278	0.0320546	0.011965	0.0918078	0.0660347	0.0121194	0.0132357	0.00933439	0.00264269	0.0773465	0.108392	0.076292	0.0527771	0.109289	0.0763822	0.00419097	0.00673942	0.0928597	0.00695166	0.232065	0.0281316	0.0185388	0.0852946	0.0345673	0.783604	1.12273	0.303154	0.558735	0.833936	1.19913	1.78976	3.29866	0.8629935	0.3958491	0.0375682	0.0235128	0.00603167	0.0128069	0.0124143	0.0015333	0.00468839	0.00552988	0.0053245	0.0145848	0.0115512	0.0160367	0.0064969	0.00393573	0.0368998	0.0163972	0.0166311	0.0126831	0.0303805	0.0122584	0.0153841	0.0173705	0.0136294	0.000386873	0.000450845	0.0162798	0.0141249	0.0117495	0.00621378	0.00996094	0.00685089	0.0051472	0.0128672	0.0101932	0.0120085	0.0042416	0.0161148	0.0349428	0.00467797	0.00017901	0.0011289	0.00548237	0.00245003	0.00155426	0.00184076	0.0070827	0.0168911	0.0167842	0.00294151	0.0393593	0.00219638	0.00581154	0.0237651	0.00469477	0.00989525	0.00160867	0.00722729	0.00232923	0.00050907	0.0289493	0.0362534	0.0171771	0.00494923	0.0103631	0.00147232	0.000330687	0.00633677	0.00236532	0.0181492	0.0130542	0.00239585	0.00261652	0.00184529	0.000522425	0.0152904	0.0214277	0.0150819	0.0104333	0.0216049	0.0150998	0.0008285	0.00133229	0.0183571	0.00137425	0.0458762	0.00556125	0.00366488	0.0168616	0.0068335	5.058507
